X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,email,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,date_updated,dis_status,POINT_X,POINT_Y
-118.107113056494242,34.099043966675538,151867856,211,,Social Services,Food Assistance,,NULL,San Gabriel Mission Christian Service Center,254 1/2 S. Santa Anita,,San Gabriel,CA,"Monday through Saturday, 10:00am to 1:45.  Closed on Sunday and holidays. ",Service/Intake and Administration (626) 289-5165,,,,,58512,"The center provides emergency food, holiday assistance, personal goods for low-income and homeless people of all ages who live in the city of San Gabriel and volunteer opportunities for people 18 years and older who live in San Gabriel Valley.",91776,http://egis3.lacounty.gov/lms/?p=58512,publish,34.099044,-118.107113,2013-06-01T11:50:56.000Z,,6529242.65464856,1858441.68168706
-118.366880056214185,34.150475966383105,151867965,211,,Social Services,Food Assistance,,www.scbnh.com/center.htm,St. Charles Holy Family Service Center,10825 Moorpark St.,,North Hollywood,CA,,Service/Intake and Administration (818) 985-7365,,,,,58573,"The center provides emergency food, homeless support services, household goods and personal goods for families who live within parish boundaries which extend north to Oxnard Blvd.",91602,http://egis3.lacounty.gov/lms/?p=58573,publish,34.150476,-118.36688,2013-06-01T11:50:56.000Z,,6450668.64578639,1877344.02970906
-118.243403256713393,34.044643527043085,151868015,211,,Social Services,Food Assistance,,www.dwcweb.org,Downtown Women's Center,442 S San Pedro St,,Los Angeles,CA,"Monday through Friday, 6:00am to 4:00pm; Saturday and Sunday, 7:00am to 3:00pm. ","Administration (213) 680-0600,  Service/Intake (213) 213-6130,  FAX (213) 680-0844",,www.dwcweb.org,,,58625,The center provides emergency food and homeless support services for single women and housing for homeless mentally ill and/or adult women in the Skid Row area of Los Angeles.,90013,http://egis3.lacounty.gov/lms/?p=58625,publish,34.04464356,-118.2434032,2013-06-01T11:50:56.000Z,,6487933.91804047,1838716.31759456
-118.298285056273045,34.047385966633257,151868016,211,,Social Services,Food Assistance,,www.stthomasla.org,Centro Santo Tomas,2727 W. Pico Blvd.,,Los Angeles,CA,,Service/Intake (323) 737-3325,,www.stthomasla.org,,,58626,"The center provides emergency food for people within parish boundaries; zip codes 90006, parts of 90007 and 90019 including people who are homeless or who are undocumented.",90006,http://egis3.lacounty.gov/lms/?p=58626,publish,34.047386,-118.298285,2013-06-01T11:50:56.000Z,,6471311.06644373,1839759.13834356
-118.269311056603797,34.074171687144691,151868018,211,,Social Services,Food Assistance,,www.dreamcenter.org,Dream Center,2301 Bellevue Ave,,Los Angeles,CA,"Monday through Friday, 9:00am to 5:00pm; Saturday, 9:00am to 1:00pm. ","Service/Intake and Administration (213) 273-7000, Mobile Health Van Information Only (213) 273-7127, Youth Programs Information Only (213) 273-7035, Food Giveaway Program Service/Intake (213) 273-7021, Food Truck Program - leave message Service/Intake (21",,www.dreamcenter.org,,,58627,"The center provides emergency food programs, health services, youth services and residential substance abuse services for low-income individuals and families in the central Los Angeles area.",90026,http://egis3.lacounty.gov/lms/?p=58627,publish,34.07417172,-118.269311,2013-06-01T11:50:56.000Z,,6480114.23387672,1849482.16351689
-118.147678456861954,34.65751128636451,151868019,211,,Social Services,Food Assistance,,www.shekinahworship.com/,Shekinah Worship Center,42640 10Th St W,,Lancaster,CA,,Service/Intake (661) 940-8378,,www.shekinahworship.com/,,,58628,The center provides emergency food to individuals in the Antelope Valley.,93534,http://egis3.lacounty.gov/lms/?p=58628,publish,34.65751132,-118.1476784,2013-06-01T11:50:56.000Z,,6517260.3705423,2061695.04059948
-118.448960055751613,34.208201966778795,151868021,211,,Social Services,Food Assistance,,css.lacounty.gov,Los Angeles County Community And Senior Services - San Fernando Valley Service Center,7555 Van Nuys Blvd.,,Van Nuys,CA,"Monday through Friday, 8:00am to 5:00pm. ","Service/Intake (818) 901-3501,  FAX (818) 901-3506",,css.lacounty.gov,,,58629,The center provides emergency food and information and referral services for people in need in the San Fernando Valley.,91405,http://egis3.lacounty.gov/lms/?p=58629,publish,34.208202,-118.44896,2013-06-01T11:50:56.000Z,,6425928.84290388,1898452.13808331
-118.309131055620313,33.990458967269269,151868024,211,,Social Services,Food Assistance,,NULL,Testimonial Community Love Center,5721 S. Western Ave.,,Los Angeles,CA,"Monday through Friday, 8:00am to 4:00pm. ","FAX (323) 292-1512,  Service/Intake and Administration (323) 291-6753",,,,,58630,"The center provides emergency food, employment services, holiday assistance and shelter for people in South Central Los Angeles, including people who are homeless or undocumented.",90062,http://egis3.lacounty.gov/lms/?p=58630,publish,33.990459,-118.309131,2013-06-01T11:50:56.000Z,,6467961.79394281,1819052.28375998
-118.220315056789687,33.981390967202834,151868026,211,,Social Services,Food Assistance,,NULL,Southeast Churches Service Center,2780 E. Gage Ave.,,Huntington Park,CA,,"Service/Intake (323) 585-8294,  FAX (323) 582-5314,  Service/Intake (323) 585-8254",,,,,58633,"The center provides emergency food, holiday assistance, and personal goods for people who live in Bell, Cudahy, Huntington Park, Maywood, South Gate, and Walnut Park.",90255,http://egis3.lacounty.gov/lms/?p=58633,publish,33.981391,-118.220315,2013-06-01T11:50:56.000Z,,6494877.77882464,1815681.35316589
-118.008138056614939,34.142837967125885,151868032,211,,Social Services,Food Assistance,,www.foothillunitycenter.org,Foothill Unity Center Inc - Monrovia,415 W. Chestnut Ave.,,Monrovia,CA,"Monday through Friday, 9:00am to 5:00pm. ","FAX (626) 358-8224,  Service/Intake and Administration (626) 358-3486",,www.foothillunitycenter.org,,,58634,"The center provides emergency food, health services, holiday assistance, and shelter for people who live in the eleven city service area of Altadena, Arcadia, Azusa, Baldwin Park, Bradbury, Duarte, Irwindale, Monrovia, Pasadena, South Pasadena and Sierra Madre.",91016,http://egis3.lacounty.gov/lms/?p=58634,publish,34.142838,-118.008138,2013-06-01T11:50:56.000Z,,6559207.89721139,1874361.95266798
-118.107841056246883,34.149597966694429,151868033,211,,Social Services,Food Assistance,,www.foothillunitycenter.org,Foothill Unity Center Inc - Pasadena,191 N. Oak Ave.,,Pasadena,CA,"Monday through Friday, 9:00am to 5:00pm. ",Service/Intake (626) 584-7420,,www.foothillunitycenter.org,,,58635,"The center provides emergency food, health services, holiday assistance, and shelter for people who live in the eleven city service area of Altadena, Arcadia, Azusa, Baldwin Park, Bradbury, Duarte, Irwindale, Monrovia, Pasadena, South Pasadena and Sierra Madre.",91107,http://egis3.lacounty.gov/lms/?p=58635,publish,34.149598,-118.107841,2013-06-01T11:50:56.000Z,,6529041.99527296,1876839.44180748
-118.265014956145848,34.064504296522991,151868034,211,,Social Services,Food Assistance,,www.gschomeless.org/,Good Shepherd Center For Homeless Women,1671 Beverly Blvd,,Los Angeles,CA,"Monday through Friday, 8:00am to 5:00pm. ","Emergency Shelter/Mobile Outreach Service/Intake (213) 250-5241,  Service/Intake and Administration (213) 235-1460,  FAX (213) 482-0522, Development Office Administrative (213) 482-1834",,www.gschomeless.org/,,,58637,"The center provides emergency food, homeless support services, housing services and shelter primarily for women in the Echo Park and MacArthur Park/Wilshire district.",90026,http://egis3.lacounty.gov/lms/?p=58637,publish,34.06450433,-118.2650149,2013-06-01T11:50:56.000Z,,6481405.95373422,1845960.56918214
-118.277044055930318,34.060360967042442,151868039,211,,Social Services,Food Assistance,,www.gschomeless.org/,Good Shepherd - Emergency Food Site - Macarthur Park,2230 W. 6th St.,,Los Angeles,CA,,,,www.gschomeless.org/,,,58641,"The center provides emergency food, homeless support services, housing services and shelter primarily for women in the Echo Park and MacArthur Park/Wilshire district.",90057,http://egis3.lacounty.gov/lms/?p=58641,publish,34.060361,-118.277044,2013-06-01T11:50:56.000Z,,6477758.58471663,1844462.56069523
-118.477423855913131,33.9981363068108,151868043,211,,Social Services,Food Assistance,,catholiccharitiesla.org,Catholic Charities Of Los Angeles - St. Robert's Center,211 3Rd Ave,,Venice,CA,,Service/Intake and Administration (310) 392-8701,,,,,58643,"The center provides emergency food, information and referral for residents of Santa Monica, Venice, LAX Airport, West Los Angeles, Beverly Hills, and Culver City areas, including Malibu, Topanga, Pacific Palisades, Brentwood and Bel Air.",90291,http://egis3.lacounty.gov/lms/?p=58643,publish,33.99813634,-118.4774238,2013-06-01T11:50:56.000Z,,6416959.88183922,1822045.79253672
-118.216564056169304,34.137968966449485,151868270,211,,Social Services,Food Assistance,,NULL,Eagle Rock Seventh Day Adventist Church - Celebrate Recovery,2322 Merton Ave.,,Eagle Rock,CA,,Service/Intake and Administration (323) 257-5803,,,,,58865,The church provides emergency food and Christ-based self-help groups to people who live in Los Angeles County.,90041,http://egis3.lacounty.gov/lms/?p=58865,publish,34.137969,-118.216564,2013-06-01T11:50:56.000Z,,6496137.72643597,1872660.52628081
-118.221979056101503,33.893023967050702,151868272,211,,Social Services,Food Assistance,,NULL,Tamarind Avenue 7Th Day Adventist Church,417 S. Tamarind Ave.,,Compton,CA,"Fourth Tuesday of each month, 9:00am to 12:00pm. ","FAX (310) 635-4816,  Service/Intake and Administration (323) 774-0181",,,,,58867,"The church provides emergency food and holiday assistance for low-income people who live in Compton, including people who are undocumented.",90220,http://egis3.lacounty.gov/lms/?p=58867,publish,33.893024,-118.221979,2013-06-01T11:50:56.000Z,,6494302.29080239,1783523.82627372
-118.339035556694412,34.104268007074104,151868276,211,,Social Services,Food Assistance,,www.hollywoodumc.org,Hollywood United Methodist Food Pantry,6817 Franklin Ave,,Hollywood,CA,,"FAX (323) 874-4838,  Administrative (323) 874-2104",,www.hollywoodumc.org,,,58870,The church provides emergency food and holiday assistance for people who live in Hollywood.,90028,http://egis3.lacounty.gov/lms/?p=58870,publish,34.10426804,-118.3390355,2013-06-01T11:50:56.000Z,,6459036.41021881,1860498.61458106
-118.215931056004067,34.049230966662385,151868277,211,,Social Services,Food Assistance,,www.thewhite.org/,White Memorial Sda Church,401 N. State St.,,Los Angeles,CA,"First and third Tuesday of the month, 10:00am to 12:00 noon. ","Service/Intake and Administration (323) 264-2170,  FAX (323) 264-6012",,www.thewhite.org/,,,58871,"The church provides emergency food and personal goods for people who live in East Los Angeles, including people who are undocumented.",90033,http://egis3.lacounty.gov/lms/?p=58871,publish,34.049231,-118.215931,2013-06-01T11:50:56.000Z,,6496259.90171656,1840366.75753514
-118.212644055936508,34.075360966940849,151868279,211,,Social Services,Food Assistance,,www.iglesiaepifania.org,Epiphany Episcopal Church,2808 Altura St.,,Los Angeles,CA,,Service/Intake and Administration (323) 227-9931,,,,,58872,The church provides emergency food and personal goods to people who live in East Los Angeles.,90031,http://egis3.lacounty.gov/lms/?p=58872,publish,34.075361,-118.212644,2013-06-01T11:50:56.000Z,,6497275.72383189,1849873.82447898
-118.167862056847326,34.040719966729064,151868281,211,,Social Services,Food Assistance,,NULL,Our Lady Of Solitude Church,4561 Cesar E. Chavez Ave.,,Los Angeles,CA,"Friday, 8:00am to 11:00am. ","Service/Intake and Administration (323) 269-7248,  FAX (323) 269-3600",,,,,58873,"The church provides emergency food for older adults who live within the parish boundaries, including people who are undocumented.",90022,http://egis3.lacounty.gov/lms/?p=58873,publish,34.04072,-118.167862,2013-06-01T11:50:56.000Z,,6510815.91066222,1837241.64436281
-118.206861055930162,33.887523967601453,151868286,211,,Social Services,Food Assistance,,NULL,First United Methodist Church Of Compton,1025 S. Long Beach Blvd.,,Compton,CA,"Monday through Thursday, 10:00am to 4:00pm. ",Service/Intake (310) 639-0775,,,,,58875,The church provides emergency food assistance and holiday assistance for people who live in Compton.,90221,http://egis3.lacounty.gov/lms/?p=58875,publish,33.887524,-118.206861,2013-06-01T11:50:56.000Z,,6498886.30197555,1781512.46317048
-118.480144055901135,34.264487966114757,151868287,211,,Social Services,Food Assistance,,www.stephenschurch.org,St. Stephen's Lutheran Church - Granada Hills,15950 Chatsworth St.,,Granada Hills,CA,"Monday through Friday, 9:00am to 12:00pm; no appointment is required for food distribution. ",Service/Intake (818) 891-1759,,,,,58876,The church provides emergency food assistance to people of all ages who live in the Los Angeles County area.,91344,http://egis3.lacounty.gov/lms/?p=58876,publish,34.264488,-118.480144,2013-06-01T11:50:56.000Z,,6416598.38223414,1918978.9730138
-118.260516055822293,34.018905966975204,151868288,211,,Social Services,Food Assistance,,stphilips.ladiocese.org/,St. Philip's Episcopal Church,2800 S. Stanford Ave.,,Los Angeles,CA,,"FAX (323) 232-0018,  Service/Intake and Administration (323) 232-3494",,,,,58877,The church provides emergency food for low-income families who are in Los Angeles County.,90011,http://egis3.lacounty.gov/lms/?p=58877,publish,34.018906,-118.260516,2013-06-01T11:50:56.000Z,,6482725.51375914,1829362.93505464
-118.123645056105147,34.058827966617542,151868289,211,,Social Services,Food Assistance,,NULL,Shepherd Of The Hills United Methodist Church Of Monterey Park,333 S. Garfield Ave.,,Monterey Park,CA,"Monday through Thursday, 9:00am to 12:00pm. ",Service/Intake and Administration (626) 573-1240,,,,,58878,"The church provides emergency food for low-income residents of Monterey Park and neighboring cities, including people who are undocumented.",91754,http://egis3.lacounty.gov/lms/?p=58878,publish,34.058828,-118.123645,2013-06-01T11:50:56.000Z,,6524219.71357897,1843812.06987023
-118.071373056624552,34.009364966977159,151868290,211,,Social Services,Food Assistance,,NULL,Family Of God Church,4323 Amistad Ave.,,Pico Rivera,CA,,"Service/Intake and Administration (562) 699-3219,  FAX (562) 692-3693",,,,,58879,The church provides emergency food for people in Los Angeles County.,90660,http://egis3.lacounty.gov/lms/?p=58879,publish,34.009365,-118.071373,2013-06-01T11:50:56.000Z,,6540039.50280547,1825796.15183389
-118.274510056259246,33.958539966985541,151868291,211,,Social Services,Food Assistance,,NULL,Mother Of Sorrows Catholic Church,114 W. 87th St.,,Los Angeles,CA,,Service/Intake and Administration (323) 758-7697,,,,,58880,"The church provides emergency food for people of all ages who live in Los Angeles zip code 90003, including people who are undocumented.",90003,http://egis3.lacounty.gov/lms/?p=58880,publish,33.95854,-118.27451,2013-06-01T11:50:56.000Z,,6478424.89276722,1807405.8598744
-118.259383056378837,34.073260967017184,151868292,211,,Social Services,Food Assistance,,NULL,St. Anthanasius And St. Paul,840 Echo Park Ave.,,Los Angeles,CA,"Friday, 7:00am to 9:00am. ",Service/Intake (213) 482-2040 Ext.205,,,,,58881,The church provides emergency food for people who live in Los Angeles County.,90026,http://egis3.lacounty.gov/lms/?p=58881,publish,34.073261,-118.259383,2013-06-01T11:50:56.000Z,,6483119.89190739,1849142.82954989
